street,x,y,type,hour,week_day,day_type,day,month,year,minute
Av. Edmundo Pérez Zujovic,-70.393692,-23.621823,ACCIDENT,3,6,f,22,9,2024,10
Av. Edmundo Pérez Zujovic,-70.392176,-23.603899,ACCIDENT,6,6,f,22,9,2024,16
Av. Óscar Bonilla,-70.378614,-23.592258,JAM,12,6,f,22,9,2024,22
Av. Edmundo Pérez Zujovic,-70.39619,-23.630216,JAM,13,6,f,22,9,2024,53
Av. Pedro Aguirre Cerda,-70.390737,-23.569507,JAM,17,6,f,22,9,2024,35
Av. Edmundo Pérez Zujovic,-70.396675,-23.572809,JAM,17,6,f,22,9,2024,41
Nicolás Tirado,-70.386056,-23.592377,JAM,19,6,f,22,9,2024,2
Av. Grecia,-70.402479,-23.656762,JAM,21,6,f,22,9,2024,14
Av. Edmundo Pérez Zujovic,-70.395223,-23.589045,JAM,21,6,f,22,9,2024,19
Av. Edmundo Pérez Zujovic,-70.397059,-23.57059,JAM,21,6,f,22,9,2024,23
Av. Edmundo Pérez Zujovic,-70.392041,-23.615915,ACCIDENT,23,6,f,22,9,2024,52
Av. Antonio Rendic,-70.389124,-23.632704,ACCIDENT,1,0,s,23,9,2024,46
Av. Edmundo Pérez Zujovic,-70.392575,-23.619041,JAM,7,0,s,23,9,2024,9
Av. Óscar Bonilla,-70.379357,-23.580477,JAM,7,0,s,23,9,2024,9
Av. Edmundo Pérez Zujovic,-70.393371,-23.584539,JAM,7,0,s,23,9,2024,14
Av. Edmundo Pérez Zujovic,-70.395792,-23.633019,JAM,7,0,s,23,9,2024,20
Av. Edmundo Pérez Zujovic,-70.392073,-23.579503,JAM,7,0,s,23,9,2024,19
Av. Edmundo Pérez Zujovic,-70.394441,-23.622729,JAM,7,0,s,23,9,2024,17
Av. Pedro Aguirre Cerda,-70.388594,-23.61508,JAM,7,0,s,23,9,2024,23
Av. Pedro Aguirre Cerda,-70.388987,-23.616829,JAM,7,0,s,23,9,2024,24
Av. Edmundo Pérez Zujovic,-70.396517,-23.591289,JAM,7,0,s,23,9,2024,25
Av. Edmundo Pérez Zujovic,-70.392181,-23.610303,JAM,7,0,s,23,9,2024,26
Av. Pedro Aguirre Cerda,-70.388372,-23.613632,JAM,7,0,s,23,9,2024,27
Av. Edmundo Pérez Zujovic,-70.395571,-23.596863,JAM,7,0,s,23,9,2024,26
Av. Edmundo Pérez Zujovic,-70.395725,-23.62475,JAM,7,0,s,23,9,2024,27
Av. Edmundo Pérez Zujovic,-70.39322,-23.585494,JAM,7,0,s,23,9,2024,35
Av. Edmundo Pérez Zujovic,-70.392198,-23.608133,JAM,7,0,s,23,9,2024,31
Av. Iquique,-70.393744,-23.635704,JAM,7,0,s,23,9,2024,33
Av. Pedro Aguirre Cerda,-70.388559,-23.610522,ACCIDENT,7,0,s,23,9,2024,37
Av. Antonio Rendic,-70.38593,-23.621126,JAM,7,0,s,23,9,2024,40
Av. Antonio Rendic,-70.384034,-23.610462,JAM,7,0,s,23,9,2024,36
Av. Edmundo Pérez Zujovic,-70.392306,-23.603192,JAM,7,0,s,23,9,2024,36
Av. Pedro Aguirre Cerda,-70.389748,-23.59256,JAM,7,0,s,23,9,2024,46
Av. Grecia,-70.402628,-23.652182,JAM,7,0,s,23,9,2024,42
Av. Antonio Rendic,-70.38682,-23.622563,JAM,7,0,s,23,9,2024,41
Av. Grecia,-70.402638,-23.652459,JAM,7,0,s,23,9,2024,52
Av. Edmundo Pérez Zujovic,-70.393389,-23.621151,JAM,8,0,s,23,9,2024,1
Av. Pedro Aguirre Cerda,-70.389848,-23.589047,JAM,7,0,s,23,9,2024,58
Av. Grecia,-70.402735,-23.648628,JAM,8,0,s,23,9,2024,2
Av. Pedro Aguirre Cerda,-70.389947,-23.587801,JAM,8,0,s,23,9,2024,3
Av. Grecia,-70.402676,-23.653514,JAM,8,0,s,23,9,2024,5
Av. Grecia,-70.403052,-23.659294,JAM,8,0,s,23,9,2024,3
Av. Pedro Aguirre Cerda,-70.390784,-23.579177,ACCIDENT,8,0,s,23,9,2024,5
Av. Pedro Aguirre Cerda,-70.390283,-23.585043,ACCIDENT,8,0,s,23,9,2024,9
Av. Pedro Aguirre Cerda,-70.390162,-23.586444,ACCIDENT,8,0,s,23,9,2024,11
Av. Edmundo Pérez Zujovic,-70.395796,-23.632005,JAM,8,0,s,23,9,2024,7
Av. Pedro Aguirre Cerda,-70.390055,-23.587772,ACCIDENT,8,0,s,23,9,2024,13
Av. Pedro Aguirre Cerda,-70.389863,-23.590129,ACCIDENT,8,0,s,23,9,2024,15
Av. Pedro Aguirre Cerda,-70.389989,-23.588612,ACCIDENT,8,0,s,23,9,2024,14
Av. Antonio Rendic,-70.38867,-23.640385,JAM,8,0,s,23,9,2024,17
Av. Antonio Rendic,-70.388806,-23.638199,JAM,8,0,s,23,9,2024,19
Av. Grecia,-70.402546,-23.65297,ACCIDENT,8,0,s,23,9,2024,21
Av. Antonio Rendic,-70.382802,-23.616161,ACCIDENT,8,0,s,23,9,2024,25
Av. Edmundo Pérez Zujovic,-70.396143,-23.630802,JAM,8,0,s,23,9,2024,25
Av. Antonio Rendic,-70.382527,-23.615724,ACCIDENT,8,0,s,23,9,2024,24
Av. Edmundo Pérez Zujovic,-70.39644,-23.62648,JAM,8,0,s,23,9,2024,25
Av. Edmundo Pérez Zujovic,-70.391884,-23.614522,JAM,8,0,s,23,9,2024,33
Av. Antonio Rendic,-70.382736,-23.616059,ACCIDENT,8,0,s,23,9,2024,33
Av. Antonio Rendic,-70.382811,-23.616308,ACCIDENT,8,0,s,23,9,2024,56
Av. Antonio Rendic,-70.382416,-23.615539,JAM,8,0,s,23,9,2024,58
Av. Antonio Rendic,-70.383142,-23.616833,ACCIDENT,8,0,s,23,9,2024,59
Av. Antonio Rendic,-70.382313,-23.615341,ACCIDENT,9,0,s,23,9,2024,11
Av. Antonio Rendic,-70.382311,-23.615336,JAM,9,0,s,23,9,2024,11
Av. Antonio Rendic,-70.382729,-23.616048,JAM,9,0,s,23,9,2024,17
Av. Edmundo Pérez Zujovic,-70.39583,-23.633734,JAM,9,0,s,23,9,2024,36
Av. Edmundo Pérez Zujovic,-70.39576,-23.63764,JAM,9,0,s,23,9,2024,37
Av. Grecia,-70.402653,-23.652874,JAM,9,0,s,23,9,2024,42
Av. Balmaceda,-70.399279,-23.64502,JAM,9,0,s,23,9,2024,45
Av. Pedro Aguirre Cerda,-70.390923,-23.577772,ACCIDENT,11,0,s,23,9,2024,46
Av. Antonio Rendic,-70.388798,-23.638329,JAM,12,0,s,23,9,2024,7
Av. Antonio Rendic,-70.388723,-23.639517,JAM,12,0,s,23,9,2024,7
Nicolás Tirado,-70.38837,-23.59189,JAM,13,0,s,23,9,2024,21
Av. Argentina,-70.393054,-23.651018,JAM,13,0,s,23,9,2024,24
Av. Pedro Aguirre Cerda,-70.39067,-23.580467,JAM,13,0,s,23,9,2024,36
Av. Edmundo Pérez Zujovic,-70.396184,-23.630294,JAM,14,0,s,23,9,2024,13
Av. Edmundo Pérez Zujovic,-70.395842,-23.631852,JAM,15,0,s,23,9,2024,16
Av. Antonio Rendic,-70.386802,-23.622533,JAM,15,0,s,23,9,2024,42
Av. Edmundo Pérez Zujovic,-70.394763,-23.588396,JAM,16,0,s,23,9,2024,31
Av. Iquique,-70.394115,-23.628711,JAM,16,0,s,23,9,2024,55
Av. Edmundo Pérez Zujovic,-70.392001,-23.615195,JAM,17,0,s,23,9,2024,33
Av. Edmundo Pérez Zujovic,-70.395828,-23.636141,JAM,17,0,s,23,9,2024,33
Av. Iquique,-70.393751,-23.635613,JAM,17,0,s,23,9,2024,39
Av. Edmundo Pérez Zujovic,-70.395819,-23.633462,JAM,17,0,s,23,9,2024,45
Av. Grecia,-70.402765,-23.649304,ACCIDENT,17,0,s,23,9,2024,52
Av. Grecia,-70.402765,-23.649298,JAM,17,0,s,23,9,2024,52
Av. Pedro Aguirre Cerda,-70.389864,-23.588826,JAM,18,0,s,23,9,2024,8
Av. Pedro Aguirre Cerda,-70.389611,-23.593707,JAM,18,0,s,23,9,2024,6
Av. Edmundo Pérez Zujovic,-70.396422,-23.627495,JAM,18,0,s,23,9,2024,7
Av. Edmundo Pérez Zujovic,-70.395994,-23.63179,JAM,18,0,s,23,9,2024,13
Av. Edmundo Pérez Zujovic,-70.396356,-23.629475,JAM,18,0,s,23,9,2024,12
Av. Iquique,-70.39338,-23.640223,JAM,18,0,s,23,9,2024,23
Av. Iquique,-70.393459,-23.641292,JAM,18,0,s,23,9,2024,22
Av. Edmundo Pérez Zujovic,-70.39217,-23.604113,JAM,18,0,s,23,9,2024,24
Av. Grecia,-70.403464,-23.660248,JAM,18,0,s,23,9,2024,25
Av. Iquique,-70.394003,-23.629461,JAM,18,0,s,23,9,2024,26
Av. Séptimo de Línea,-70.395863,-23.639027,JAM,18,0,s,23,9,2024,27
Av. Argentina,-70.396268,-23.658425,JAM,18,0,s,23,9,2024,27
Av. Grecia,-70.40278,-23.649641,ACCIDENT,18,0,s,23,9,2024,28
Av. Antonio Rendic,-70.38955,-23.627493,JAM,18,0,s,23,9,2024,30
Av. Iquique,-70.393899,-23.626372,JAM,18,0,s,23,9,2024,28
Av. Grecia,-70.402761,-23.649215,JAM,18,0,s,23,9,2024,32
Av. Edmundo Pérez Zujovic,-70.395214,-23.62394,JAM,18,0,s,23,9,2024,33
Av. Edmundo Pérez Zujovic,-70.395673,-23.632624,JAM,18,0,s,23,9,2024,36
Av. Edmundo Pérez Zujovic,-70.392377,-23.618472,JAM,18,0,s,23,9,2024,41
Av. Antonio Rendic,-70.383401,-23.61725,JAM,18,0,s,23,9,2024,46
Av. Edmundo Pérez Zujovic,-70.395749,-23.589992,JAM,18,0,s,23,9,2024,47
Av. Antonio Rendic,-70.388654,-23.640661,JAM,18,0,s,23,9,2024,57
Av. Pedro Aguirre Cerda,-70.390779,-23.568249,JAM,19,0,s,23,9,2024,0
Av. Argentina,-70.393463,-23.643016,JAM,19,0,s,23,9,2024,1
Av. Edmundo Pérez Zujovic,-70.395856,-23.634793,JAM,19,0,s,23,9,2024,0
Av. Edmundo Pérez Zujovic,-70.393852,-23.599162,JAM,19,0,s,23,9,2024,22
Av. Óscar Bonilla,-70.379357,-23.580477,JAM,21,0,s,23,9,2024,8
Av. Óscar Bonilla,-70.379433,-23.579649,JAM,21,0,s,23,9,2024,7
Av. Edmundo Pérez Zujovic,-70.393066,-23.577829,JAM,22,0,s,23,9,2024,14
Av. Edmundo Pérez Zujovic,-70.392737,-23.578297,ACCIDENT,23,0,s,23,9,2024,44
Av. Grecia,-70.402524,-23.65249,JAM,6,1,s,24,9,2024,24
Av. Edmundo Pérez Zujovic,-70.396332,-23.573331,JAM,7,1,s,24,9,2024,8
Av. Edmundo Pérez Zujovic,-70.39516,-23.597341,JAM,7,1,s,24,9,2024,12
Av. Edmundo Pérez Zujovic,-70.3926,-23.581725,JAM,7,1,s,24,9,2024,9
Av. Edmundo Pérez Zujovic,-70.393915,-23.586949,JAM,7,1,s,24,9,2024,10
Av. Edmundo Pérez Zujovic,-70.395609,-23.5895,JAM,7,1,s,24,9,2024,11
Av. Edmundo Pérez Zujovic,-70.394813,-23.588259,JAM,7,1,s,24,9,2024,10
Av. Pedro Aguirre Cerda,-70.391192,-23.574795,JAM,7,1,s,24,9,2024,15
Av. Pedro Aguirre Cerda,-70.390753,-23.579531,JAM,7,1,s,24,9,2024,17
Av. Edmundo Pérez Zujovic,-70.392284,-23.609645,JAM,7,1,s,24,9,2024,16
Av. Pedro Aguirre Cerda,-70.389927,-23.589354,JAM,7,1,s,24,9,2024,19
Av. Pedro Aguirre Cerda,-70.391023,-23.576843,ACCIDENT,7,1,s,24,9,2024,17
Av. Edmundo Pérez Zujovic,-70.39379,-23.599271,JAM,7,1,s,24,9,2024,18
Av. Pedro Aguirre Cerda,-70.39078,-23.579224,ACCIDENT,7,1,s,24,9,2024,18
Av. Pedro Aguirre Cerda,-70.391112,-23.572845,JAM,7,1,s,24,9,2024,25
Av. Edmundo Pérez Zujovic,-70.396433,-23.626885,JAM,7,1,s,24,9,2024,25
Av. Pedro Aguirre Cerda,-70.39005,-23.587836,JAM,7,1,s,24,9,2024,29
Av. Pedro Aguirre Cerda,-70.389473,-23.598836,JAM,7,1,s,24,9,2024,30
Av. Edmundo Pérez Zujovic,-70.39224,-23.60883,JAM,7,1,s,24,9,2024,34
Av. Edmundo Pérez Zujovic,-70.394281,-23.622496,JAM,7,1,s,24,9,2024,33
Av. Edmundo Pérez Zujovic,-70.392104,-23.615631,JAM,7,1,s,24,9,2024,34
Av. Iquique,-70.394156,-23.628017,JAM,7,1,s,24,9,2024,36
Av. Edmundo Pérez Zujovic,-70.392316,-23.581101,JAM,7,1,s,24,9,2024,38
Av. Edmundo Pérez Zujovic,-70.392362,-23.61685,JAM,7,1,s,24,9,2024,45
Av. Antonio Rendic,-70.387875,-23.624236,JAM,7,1,s,24,9,2024,44
Av. Pedro Aguirre Cerda,-70.389741,-23.592992,JAM,7,1,s,24,9,2024,45
Av. Antonio Rendic,-70.389105,-23.63475,JAM,7,1,s,24,9,2024,44
Av. Antonio Rendic,-70.388397,-23.625084,JAM,7,1,s,24,9,2024,48
Av. Antonio Rendic,-70.38635,-23.621796,JAM,7,1,s,24,9,2024,49
Av. Argentina,-70.393297,-23.651821,JAM,7,1,s,24,9,2024,49
Av. Grecia,-70.403033,-23.659244,JAM,7,1,s,24,9,2024,50
Av. Argentina,-70.393645,-23.652415,JAM,7,1,s,24,9,2024,50
Av. Argentina,-70.394713,-23.654055,JAM,7,1,s,24,9,2024,52
Av. Edmundo Pérez Zujovic,-70.395773,-23.574173,JAM,7,1,s,24,9,2024,54
Av. Pedro Aguirre Cerda,-70.389479,-23.597354,ACCIDENT,7,1,s,24,9,2024,56
Av. Argentina,-70.394763,-23.654352,ACCIDENT,7,1,s,24,9,2024,54
Av. Séptimo de Línea,-70.395879,-23.639079,JAM,7,1,s,24,9,2024,54
Av. Argentina,-70.394169,-23.653245,JAM,7,1,s,24,9,2024,51
Av. Edmundo Pérez Zujovic,-70.396213,-23.595938,JAM,7,1,s,24,9,2024,59
Av. Óscar Bonilla,-70.378726,-23.591171,JAM,7,1,s,24,9,2024,58
Av. Edmundo Pérez Zujovic,-70.394537,-23.587881,JAM,8,1,s,24,9,2024,0
Av. Edmundo Pérez Zujovic,-70.393855,-23.586812,JAM,7,1,s,24,9,2024,58
Av. Pedro Aguirre Cerda,-70.38953,-23.596173,ACCIDENT,7,1,s,24,9,2024,59
Av. Grecia,-70.402624,-23.655068,JAM,7,1,s,24,9,2024,59
Av. Edmundo Pérez Zujovic,-70.392254,-23.617178,JAM,7,1,s,24,9,2024,59
Av. Pedro Aguirre Cerda,-70.389535,-23.596025,ACCIDENT,7,1,s,24,9,2024,59
Av. Iquique,-70.393615,-23.63633,JAM,7,1,s,24,9,2024,59
Av. Pedro Aguirre Cerda,-70.389579,-23.594869,ACCIDENT,8,1,s,24,9,2024,1
Av. Pedro Aguirre Cerda,-70.389645,-23.592164,ACCIDENT,8,1,s,24,9,2024,3
Av. Óscar Bonilla,-70.379928,-23.573633,JAM,8,1,s,24,9,2024,2
Av. Pedro Aguirre Cerda,-70.389645,-23.592164,ACCIDENT,8,1,s,24,9,2024,3
Av. Edmundo Pérez Zujovic,-70.39349,-23.599801,JAM,8,1,s,24,9,2024,3
Av. Antonio Rendic,-70.388875,-23.637013,JAM,8,1,s,24,9,2024,3
Av. Argentina,-70.392969,-23.648725,JAM,8,1,s,24,9,2024,4
Av. Pedro Aguirre Cerda,-70.38943,-23.598106,ACCIDENT,8,1,s,24,9,2024,3
Nicolás Tirado,-70.389767,-23.591915,ACCIDENT,8,1,s,24,9,2024,4
Av. Pedro Aguirre Cerda,-70.389438,-23.598001,JAM,8,1,s,24,9,2024,7
Av. Pedro Aguirre Cerda,-70.389763,-23.591329,JAM,8,1,s,24,9,2024,7
Av. Grecia,-70.40277,-23.649423,JAM,8,1,s,24,9,2024,7
Av. Edmundo Pérez Zujovic,-70.395816,-23.624894,JAM,8,1,s,24,9,2024,11
Av. Edmundo Pérez Zujovic,-70.395734,-23.634527,JAM,8,1,s,24,9,2024,12
Av. Grecia,-70.402652,-23.655494,JAM,8,1,s,24,9,2024,8
Av. Antonio Rendic,-70.388773,-23.625959,JAM,8,1,s,24,9,2024,16
Av. Grecia,-70.402643,-23.652586,JAM,8,1,s,24,9,2024,19
Av. Edmundo Pérez Zujovic,-70.393071,-23.583047,JAM,8,1,s,24,9,2024,18
Av. Edmundo Pérez Zujovic,-70.39196,-23.580074,JAM,8,1,s,24,9,2024,25
Av. Edmundo Pérez Zujovic,-70.39636,-23.590964,JAM,8,1,s,24,9,2024,27
Av. Edmundo Pérez Zujovic,-70.393895,-23.587169,JAM,8,1,s,24,9,2024,28
Av. Grecia,-70.40261,-23.65685,ACCIDENT,8,1,s,24,9,2024,53
Av. Pedro Aguirre Cerda,-70.389827,-23.59056,JAM,8,1,s,24,9,2024,51
Av. Edmundo Pérez Zujovic,-70.392333,-23.618005,JAM,8,1,s,24,9,2024,55
Av. Edmundo Pérez Zujovic,-70.396407,-23.628317,JAM,9,1,s,24,9,2024,0
Av. Edmundo Pérez Zujovic,-70.395449,-23.624313,JAM,9,1,s,24,9,2024,6
Av. Edmundo Pérez Zujovic,-70.394135,-23.622285,JAM,9,1,s,24,9,2024,16
Av. Edmundo Pérez Zujovic,-70.395791,-23.632993,JAM,9,1,s,24,9,2024,44
Av. Edmundo Pérez Zujovic,-70.397016,-23.572146,JAM,10,1,s,24,9,2024,53
Av. Antonio Rendic,-70.389053,-23.626401,JAM,13,1,s,24,9,2024,15
Av. Pedro Aguirre Cerda,-70.38963,-23.592826,JAM,12,1,s,24,9,2024,49
Av. Edmundo Pérez Zujovic,-70.395639,-23.637347,ACCIDENT,23,1,s,24,9,2024,17
Av. Edmundo Pérez Zujovic,-70.393404,-23.585785,JAM,7,2,s,25,9,2024,11
Av. Edmundo Pérez Zujovic,-70.392349,-23.616726,JAM,7,2,s,25,9,2024,15
Av. Edmundo Pérez Zujovic,-70.395998,-23.596367,JAM,7,2,s,25,9,2024,16
Av. Edmundo Pérez Zujovic,-70.393763,-23.599319,JAM,7,2,s,25,9,2024,14
Av. Edmundo Pérez Zujovic,-70.392201,-23.616033,JAM,7,2,s,25,9,2024,15
Av. Edmundo Pérez Zujovic,-70.395232,-23.574953,JAM,7,2,s,25,9,2024,17
Av. Edmundo Pérez Zujovic,-70.392309,-23.603125,JAM,7,2,s,25,9,2024,13
Av. Edmundo Pérez Zujovic,-70.395784,-23.574155,JAM,7,2,s,25,9,2024,16
Av. Edmundo Pérez Zujovic,-70.396301,-23.625773,JAM,7,2,s,25,9,2024,18
Av. Edmundo Pérez Zujovic,-70.394339,-23.587609,JAM,7,2,s,25,9,2024,21
Av. Balmaceda,-70.401351,-23.646498,JAM,7,2,s,25,9,2024,24
Av. Grecia,-70.402456,-23.656381,JAM,7,2,s,25,9,2024,25
Av. Grecia,-70.402544,-23.657493,JAM,7,2,s,25,9,2024,23
Av. Pedro Aguirre Cerda,-70.388393,-23.612599,JAM,7,2,s,25,9,2024,30
Nicolás Tirado,-70.388279,-23.591889,JAM,7,2,s,25,9,2024,31
Av. Grecia,-70.403651,-23.662797,JAM,7,2,s,25,9,2024,32
Av. Grecia,-70.403294,-23.659838,JAM,7,2,s,25,9,2024,29
Av. Grecia,-70.405264,-23.666051,JAM,7,2,s,25,9,2024,43
Av. Pedro Aguirre Cerda,-70.390859,-23.571938,ACCIDENT,7,2,s,25,9,2024,45
Av. Edmundo Pérez Zujovic,-70.395846,-23.590191,JAM,7,2,s,25,9,2024,51
Av. Argentina,-70.39701,-23.662685,JAM,7,2,s,25,9,2024,53
Av. Pedro Aguirre Cerda,-70.391045,-23.573018,JAM,7,2,s,25,9,2024,52
Av. Pedro Aguirre Cerda,-70.390726,-23.570501,ACCIDENT,7,2,s,25,9,2024,54
Av. Edmundo Pérez Zujovic,-70.39228,-23.604034,JAM,7,2,s,25,9,2024,57
Av. Edmundo Pérez Zujovic,-70.395655,-23.574135,JAM,7,2,s,25,9,2024,55
Av. Edmundo Pérez Zujovic,-70.393961,-23.576748,JAM,7,2,s,25,9,2024,57
Av. Grecia,-70.402552,-23.653105,JAM,7,2,s,25,9,2024,57
Av. Edmundo Pérez Zujovic,-70.394987,-23.588499,JAM,8,2,s,25,9,2024,1
Av. Edmundo Pérez Zujovic,-70.395943,-23.62539,JAM,8,2,s,25,9,2024,4
Av. Grecia,-70.402618,-23.651226,JAM,8,2,s,25,9,2024,2
Av. Edmundo Pérez Zujovic,-70.391955,-23.612074,JAM,7,2,s,25,9,2024,59
Av. Argentina,-70.39717,-23.66302,JAM,8,2,s,25,9,2024,0
Av. Grecia,-70.402984,-23.659114,JAM,8,2,s,25,9,2024,6
Av. Pedro Aguirre Cerda,-70.390978,-23.577305,JAM,8,2,s,25,9,2024,9
Av. Pedro Aguirre Cerda,-70.390726,-23.569865,ACCIDENT,8,2,s,25,9,2024,10
Av. Óscar Bonilla,-70.378665,-23.591759,JAM,8,2,s,25,9,2024,12
Av. Iquique,-70.393568,-23.642494,JAM,8,2,s,25,9,2024,13
Av. Edmundo Pérez Zujovic,-70.395673,-23.632667,JAM,8,2,s,25,9,2024,13
Av. Grecia,-70.403618,-23.661751,JAM,8,2,s,25,9,2024,19
Av. Edmundo Pérez Zujovic,-70.393845,-23.58679,JAM,8,2,s,25,9,2024,15
Av. Antonio Rendic,-70.388735,-23.639336,JAM,8,2,s,25,9,2024,14
Av. Grecia,-70.40368,-23.663218,JAM,8,2,s,25,9,2024,16
Av. Pedro Aguirre Cerda,-70.389936,-23.589244,JAM,8,2,s,25,9,2024,19
Av. Grecia,-70.402467,-23.656556,JAM,8,2,s,25,9,2024,16
Av. Edmundo Pérez Zujovic,-70.391845,-23.579937,JAM,8,2,s,25,9,2024,23
Av. Edmundo Pérez Zujovic,-70.395108,-23.574917,JAM,8,2,s,25,9,2024,20
Av. Edmundo Pérez Zujovic,-70.395955,-23.631551,JAM,8,2,s,25,9,2024,29
Av. Grecia,-70.406538,-23.668432,JAM,8,2,s,25,9,2024,26
Av. Edmundo Pérez Zujovic,-70.395816,-23.589863,JAM,8,2,s,25,9,2024,26
Av. Pedro Aguirre Cerda,-70.389838,-23.590422,JAM,8,2,s,25,9,2024,46
Av. Edmundo Pérez Zujovic,-70.391987,-23.611525,JAM,8,2,s,25,9,2024,49
Av. Edmundo Pérez Zujovic,-70.392408,-23.617337,JAM,8,2,s,25,9,2024,51
Av. Antonio Rendic,-70.388804,-23.63823,JAM,8,2,s,25,9,2024,59
Av. Pedro Aguirre Cerda,-70.390136,-23.586755,ACCIDENT,9,2,s,25,9,2024,15
Av. Edmundo Pérez Zujovic,-70.397241,-23.571423,JAM,10,2,s,25,9,2024,37
Av. Antonio Rendic,-70.386971,-23.622809,ACCIDENT,11,2,s,25,9,2024,20
Nicolás Tirado,-70.388246,-23.591889,JAM,13,2,s,25,9,2024,4
Av. Edmundo Pérez Zujovic,-70.397094,-23.571946,JAM,13,2,s,25,9,2024,30
Av. Pedro Aguirre Cerda,-70.389509,-23.598328,JAM,15,2,s,25,9,2024,2
Av. Edmundo Pérez Zujovic,-70.397072,-23.572011,JAM,15,2,s,25,9,2024,32
Nicolás Tirado,-70.385445,-23.59234,JAM,16,2,s,25,9,2024,6
Av. Óscar Bonilla,-70.378822,-23.586823,ACCIDENT,17,2,s,25,9,2024,8
Av. Pedro Aguirre Cerda,-70.389621,-23.593258,JAM,17,2,s,25,9,2024,12
Av. Edmundo Pérez Zujovic,-70.394802,-23.623518,JAM,17,2,s,25,9,2024,22
Av. Óscar Bonilla,-70.378825,-23.586673,ACCIDENT,17,2,s,25,9,2024,54
Av. Edmundo Pérez Zujovic,-70.393778,-23.58692,JAM,18,2,s,25,9,2024,2
Av. Edmundo Pérez Zujovic,-70.39654,-23.573016,JAM,18,2,s,25,9,2024,8
Av. Edmundo Pérez Zujovic,-70.392052,-23.608334,JAM,18,2,s,25,9,2024,14
Av. Edmundo Pérez Zujovic,-70.392321,-23.602843,JAM,18,2,s,25,9,2024,13
Av. Grecia,-70.40319,-23.659611,JAM,18,2,s,25,9,2024,15
Av. Edmundo Pérez Zujovic,-70.396156,-23.596183,JAM,18,2,s,25,9,2024,26
Av. Pedro Aguirre Cerda,-70.389585,-23.5947,JAM,18,2,s,25,9,2024,36
Av. Edmundo Pérez Zujovic,-70.395676,-23.632504,JAM,18,2,s,25,9,2024,37
Av. Grecia,-70.402655,-23.658169,JAM,18,2,s,25,9,2024,44
Av. Edmundo Pérez Zujovic,-70.393098,-23.600486,JAM,18,2,s,25,9,2024,50
Av. Iquique,-70.393405,-23.640668,JAM,18,2,s,25,9,2024,55
Av. Edmundo Pérez Zujovic,-70.396184,-23.590909,JAM,19,2,s,25,9,2024,8
Av. Edmundo Pérez Zujovic,-70.395668,-23.636599,JAM,19,2,s,25,9,2024,15
Nicolás Tirado,-70.392419,-23.592267,JAM,19,2,s,25,9,2024,16
Av. Edmundo Pérez Zujovic,-70.392181,-23.616537,JAM,19,2,s,25,9,2024,19
Nicolás Tirado,-70.390921,-23.592212,JAM,19,2,s,25,9,2024,18
Av. Edmundo Pérez Zujovic,-70.396561,-23.591699,JAM,19,2,s,25,9,2024,24
Av. Edmundo Pérez Zujovic,-70.395394,-23.589125,ACCIDENT,19,2,s,25,9,2024,30
Av. Edmundo Pérez Zujovic,-70.39528,-23.589146,ACCIDENT,19,2,s,25,9,2024,35
Av. Edmundo Pérez Zujovic,-70.395283,-23.58915,ACCIDENT,19,2,s,25,9,2024,46
Av. Edmundo Pérez Zujovic,-70.394482,-23.587806,JAM,19,2,s,25,9,2024,47
Av. Edmundo Pérez Zujovic,-70.393395,-23.586091,JAM,20,2,s,25,9,2024,15
Av. Iquique,-70.393362,-23.639898,JAM,20,2,s,25,9,2024,53
Av. Edmundo Pérez Zujovic,-70.394798,-23.588238,JAM,7,3,s,26,9,2024,9
Av. Edmundo Pérez Zujovic,-70.395694,-23.58965,JAM,7,3,s,26,9,2024,10
Av. Edmundo Pérez Zujovic,-70.393008,-23.620492,JAM,7,3,s,26,9,2024,17
Av. Edmundo Pérez Zujovic,-70.392164,-23.61588,JAM,7,3,s,26,9,2024,15
Av. Edmundo Pérez Zujovic,-70.394264,-23.598446,JAM,7,3,s,26,9,2024,13
Av. Pedro Aguirre Cerda,-70.3889,-23.61646,JAM,7,3,s,26,9,2024,27
Av. Pedro Aguirre Cerda,-70.389524,-23.619225,JAM,7,3,s,26,9,2024,28
Av. Grecia,-70.406375,-23.668069,JAM,7,3,s,26,9,2024,30
Av. Antonio Rendic,-70.389336,-23.630809,JAM,7,3,s,26,9,2024,37
Av. Argentina,-70.394368,-23.65353,JAM,7,3,s,26,9,2024,35
Av. Edmundo Pérez Zujovic,-70.392278,-23.604159,JAM,7,3,s,26,9,2024,40
Av. Iquique,-70.392624,-23.624189,JAM,7,3,s,26,9,2024,41
Av. Argentina,-70.397249,-23.663185,JAM,7,3,s,26,9,2024,46
Av. Pedro Aguirre Cerda,-70.389738,-23.593106,JAM,7,3,s,26,9,2024,44
Av. Óscar Bonilla,-70.379593,-23.577743,JAM,7,3,s,26,9,2024,51
Av. Edmundo Pérez Zujovic,-70.396426,-23.62731,JAM,7,3,s,26,9,2024,53
Av. Edmundo Pérez Zujovic,-70.39227,-23.609838,ACCIDENT,7,3,s,26,9,2024,51
Av. Edmundo Pérez Zujovic,-70.395537,-23.624451,JAM,7,3,s,26,9,2024,52
Av. Argentina,-70.398527,-23.665276,JAM,7,3,s,26,9,2024,58
